product_no,product_name,store,product_store_id,sales,promotion,date
7,COCA COLA 2L,e,7e,1471,1,20/11/13
7,COCA COLA 2L,c,7c,737,1,20/11/13
7,COCA COLA 2L,b,7b,1653,1,20/11/13
7,COCA COLA 2L,d,7d,589,1,20/11/13
7,COCA COLA 2L,a,7a,2421,1,20/11/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,0,0,20/11/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,0,0,20/11/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,0,0,20/11/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,0,0,20/11/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,0,0,20/11/13
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,213,1,20/11/13
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,33,1,20/11/13
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,187,1,20/11/13
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,258,1,20/11/13
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,235,1,20/11/13
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,31,0,20/11/13
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,52,0,20/11/13
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,12,0,20/11/13
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,34,0,20/11/13
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,33,0,20/11/13
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,6,0,20/11/13
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,23,0,20/11/13
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,15,0,20/11/13
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,21,0,20/11/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,26,0,20/11/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,7,0,20/11/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,33,0,20/11/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,11,0,20/11/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,17,0,20/11/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,28,1,20/11/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,33,1,20/11/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,33,1,20/11/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,28,1,20/11/13
3,KELLOGGS COCO POPS   650G,b,3b,86,1,20/11/13
3,KELLOGGS COCO POPS   650G,d,3d,58,1,20/11/13
3,KELLOGGS COCO POPS   650G,a,3a,122,1,20/11/13
3,KELLOGGS COCO POPS   650G,e,3e,82,1,20/11/13
3,KELLOGGS COCO POPS   650G,c,3c,12,1,20/11/13
5,FERRERO ROCHER      16PK 200G,a,5a,8,0,20/11/13
5,FERRERO ROCHER      16PK 200G,d,5d,14,0,20/11/13
5,FERRERO ROCHER      16PK 200G,e,5e,22,0,20/11/13
5,FERRERO ROCHER      16PK 200G,c,5c,7,0,20/11/13
5,FERRERO ROCHER      16PK 200G,b,5b,14,0,20/11/13
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,25,0,20/11/13
5,FERRERO ROCHER      16PK 200G,b,5b,14,0,27/11/13
5,FERRERO ROCHER      16PK 200G,d,5d,34,0,27/11/13
5,FERRERO ROCHER      16PK 200G,c,5c,23,0,27/11/13
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,23,0,27/11/13
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,36,0,27/11/13
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,6,0,27/11/13
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,24,0,27/11/13
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,69,0,27/11/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,27,1,27/11/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,32,1,27/11/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,26,1,27/11/13
5,FERRERO ROCHER      16PK 200G,e,5e,18,0,27/11/13
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,58,1,27/11/13
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,56,1,27/11/13
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,28,1,27/11/13
7,COCA COLA 2L,b,7b,209,1,27/11/13
7,COCA COLA 2L,e,7e,235,1,27/11/13
7,COCA COLA 2L,c,7c,41,1,27/11/13
7,COCA COLA 2L,d,7d,287,1,27/11/13
7,COCA COLA 2L,a,7a,360,1,27/11/13
3,KELLOGGS COCO POPS   650G,a,3a,24,0,27/11/13
3,KELLOGGS COCO POPS   650G,c,3c,5,0,27/11/13
3,KELLOGGS COCO POPS   650G,d,3d,0,0,27/11/13
3,KELLOGGS COCO POPS   650G,b,3b,18,0,27/11/13
3,KELLOGGS COCO POPS   650G,e,3e,23,0,27/11/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,26,0,27/11/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,24,0,27/11/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,12,0,27/11/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,48,0,27/11/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,5,0,27/11/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,27,1,27/11/13
5,FERRERO ROCHER      16PK 200G,a,5a,15,0,27/11/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,0,0,27/11/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,0,0,27/11/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,0,0,27/11/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,0,0,27/11/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,0,0,27/11/13
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,96,1,27/11/13
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,100,1,27/11/13
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,115,1,27/11/13
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,84,1,27/11/13
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,40,1,27/11/13
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,94,1,27/11/13
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,100,1,27/11/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,22,1,04/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,39,1,04/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,50,1,04/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,23,1,04/12/13
5,FERRERO ROCHER      16PK 200G,d,5d,30,0,04/12/13
5,FERRERO ROCHER      16PK 200G,e,5e,15,0,04/12/13
5,FERRERO ROCHER      16PK 200G,a,5a,30,0,04/12/13
5,FERRERO ROCHER      16PK 200G,b,5b,33,0,04/12/13
5,FERRERO ROCHER      16PK 200G,c,5c,21,0,04/12/13
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,25,0,04/12/13
3,KELLOGGS COCO POPS   650G,e,3e,12,0,04/12/13
3,KELLOGGS COCO POPS   650G,c,3c,1,0,04/12/13
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,58,0,04/12/13
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,9,0,04/12/13
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,31,0,04/12/13
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,45,0,04/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,12,0,04/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,69,0,04/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,50,0,04/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,44,0,04/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,40,0,04/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,9,0,04/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,35,0,04/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,15,0,04/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,3,0,04/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,12,0,04/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,38,0,04/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,15,0,04/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,33,0,04/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,4,0,04/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,19,0,04/12/13
3,KELLOGGS COCO POPS   650G,a,3a,16,0,04/12/13
3,KELLOGGS COCO POPS   650G,b,3b,12,0,04/12/13
3,KELLOGGS COCO POPS   650G,d,3d,16,0,04/12/13
7,COCA COLA 2L,c,7c,158,1,04/12/13
7,COCA COLA 2L,b,7b,399,1,04/12/13
7,COCA COLA 2L,e,7e,435,1,04/12/13
7,COCA COLA 2L,d,7d,391,1,04/12/13
7,COCA COLA 2L,a,7a,650,1,04/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,15,0,04/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,23,0,04/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,25,0,04/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,7,0,04/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,21,0,04/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,4,0,11/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,17,0,11/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,22,0,11/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,18,0,11/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,13,0,11/12/13
3,KELLOGGS COCO POPS   650G,b,3b,20,0,11/12/13
3,KELLOGGS COCO POPS   650G,c,3c,3,0,11/12/13
3,KELLOGGS COCO POPS   650G,a,3a,31,0,11/12/13
3,KELLOGGS COCO POPS   650G,d,3d,25,0,11/12/13
3,KELLOGGS COCO POPS   650G,e,3e,32,0,11/12/13
7,COCA COLA 2L,e,7e,315,1,11/12/13
7,COCA COLA 2L,c,7c,90,1,11/12/13
7,COCA COLA 2L,b,7b,316,1,11/12/13
7,COCA COLA 2L,d,7d,252,1,11/12/13
7,COCA COLA 2L,a,7a,523,1,11/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,19,1,11/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,35,1,11/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,47,1,11/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,14,1,11/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,53,1,11/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,26,1,11/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,67,1,11/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,70,1,11/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,79,1,11/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,86,0,11/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,67,0,11/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,52,0,11/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,46,0,11/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,8,0,11/12/13
5,FERRERO ROCHER      16PK 200G,e,5e,3738,1,11/12/13
5,FERRERO ROCHER      16PK 200G,b,5b,4783,1,11/12/13
5,FERRERO ROCHER      16PK 200G,d,5d,5145,1,11/12/13
5,FERRERO ROCHER      16PK 200G,a,5a,3613,1,11/12/13
5,FERRERO ROCHER      16PK 200G,c,5c,4080,1,11/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,1,0,11/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,12,0,11/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,21,0,11/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,24,0,11/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,30,0,11/12/13
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,58,1,11/12/13
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,20,1,11/12/13
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,43,1,11/12/13
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,77,1,11/12/13
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,54,1,11/12/13
3,KELLOGGS COCO POPS   650G,a,3a,160,1,18/12/13
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,42,0,18/12/13
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,48,0,18/12/13
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,57,0,18/12/13
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,17,0,18/12/13
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,6,0,18/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,65,0,18/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,33,0,18/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,31,0,18/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,4,0,18/12/13
7,COCA COLA 2L,e,7e,630,1,18/12/13
7,COCA COLA 2L,c,7c,195,1,18/12/13
7,COCA COLA 2L,b,7b,564,1,18/12/13
7,COCA COLA 2L,d,7d,662,1,18/12/13
7,COCA COLA 2L,a,7a,1295,1,18/12/13
5,FERRERO ROCHER      16PK 200G,b,5b,0,1,18/12/13
5,FERRERO ROCHER      16PK 200G,e,5e,4,1,18/12/13
5,FERRERO ROCHER      16PK 200G,d,5d,1080,1,18/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,50,1,18/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,32,1,18/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,24,0,18/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,16,0,18/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,17,0,18/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,16,0,18/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,3,0,18/12/13
3,KELLOGGS COCO POPS   650G,c,3c,12,1,18/12/13
3,KELLOGGS COCO POPS   650G,e,3e,95,1,18/12/13
3,KELLOGGS COCO POPS   650G,b,3b,93,1,18/12/13
3,KELLOGGS COCO POPS   650G,d,3d,102,1,18/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,23,1,18/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,34,1,18/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,168,1,18/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,82,1,18/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,152,1,18/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,208,1,18/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,198,1,18/12/13
5,FERRERO ROCHER      16PK 200G,a,5a,5,1,18/12/13
5,FERRERO ROCHER      16PK 200G,c,5c,1291,1,18/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,33,0,18/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,30,0,18/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,10,0,18/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,40,0,18/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,31,0,18/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,30,0,18/12/13
3,KELLOGGS COCO POPS   650G,e,3e,43,1,25/12/13
3,KELLOGGS COCO POPS   650G,c,3c,12,1,25/12/13
3,KELLOGGS COCO POPS   650G,d,3d,58,1,25/12/13
3,KELLOGGS COCO POPS   650G,a,3a,83,1,25/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,29,1,25/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,12,1,25/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,33,1,25/12/13
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,19,1,25/12/13
7,COCA COLA 2L,c,7c,84,1,25/12/13
7,COCA COLA 2L,a,7a,609,1,25/12/13
7,COCA COLA 2L,d,7d,412,1,25/12/13
7,COCA COLA 2L,b,7b,312,1,25/12/13
7,COCA COLA 2L,e,7e,335,1,25/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,9,0,25/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,9,0,25/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,11,0,25/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,19,0,25/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,9,0,25/12/13
3,KELLOGGS COCO POPS   650G,b,3b,56,1,25/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,81,1,25/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,114,1,25/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,18,1,25/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,115,1,25/12/13
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,142,1,25/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,25,0,25/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,24,0,25/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,24,0,25/12/13
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,15,0,25/12/13
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,4,0,25/12/13
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,31,0,25/12/13
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,25,0,25/12/13
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,19,0,25/12/13
5,FERRERO ROCHER      16PK 200G,d,5d,0,0,25/12/13
5,FERRERO ROCHER      16PK 200G,b,5b,10,0,25/12/13
5,FERRERO ROCHER      16PK 200G,c,5c,0,0,25/12/13
5,FERRERO ROCHER      16PK 200G,e,5e,12,0,25/12/13
5,FERRERO ROCHER      16PK 200G,a,5a,4,0,25/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,15,0,25/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,13,0,25/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,13,0,25/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,4,0,25/12/13
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,7,0,25/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,8,0,25/12/13
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,26,0,25/12/13
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,19,0,01/01/14
5,FERRERO ROCHER      16PK 200G,b,5b,5,0,01/01/14
5,FERRERO ROCHER      16PK 200G,d,5d,0,0,01/01/14
5,FERRERO ROCHER      16PK 200G,c,5c,7,0,01/01/14
5,FERRERO ROCHER      16PK 200G,a,5a,4,0,01/01/14
7,COCA COLA 2L,b,7b,355,1,01/01/14
7,COCA COLA 2L,e,7e,415,1,01/01/14
7,COCA COLA 2L,c,7c,133,1,01/01/14
7,COCA COLA 2L,d,7d,354,1,01/01/14
7,COCA COLA 2L,a,7a,552,1,01/01/14
3,KELLOGGS COCO POPS   650G,b,3b,18,0,01/01/14
3,KELLOGGS COCO POPS   650G,a,3a,16,0,01/01/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,3,0,01/01/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,15,0,01/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,39,0,01/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,13,0,01/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,17,0,01/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,7,0,01/01/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,22,0,01/01/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,8,0,01/01/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,14,0,01/01/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,13,0,01/01/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,42,0,01/01/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,60,0,01/01/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,54,0,01/01/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,43,0,01/01/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,5,0,01/01/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,21,0,01/01/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,34,0,01/01/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,9,0,01/01/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,15,0,01/01/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,28,0,01/01/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,10,0,01/01/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,18,0,01/01/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,7,0,01/01/14
3,KELLOGGS COCO POPS   650G,c,3c,1,0,01/01/14
3,KELLOGGS COCO POPS   650G,d,3d,17,0,01/01/14
3,KELLOGGS COCO POPS   650G,e,3e,23,0,01/01/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,25,0,01/01/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,33,0,01/01/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,45,0,01/01/14
5,FERRERO ROCHER      16PK 200G,e,5e,6,0,01/01/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,13,0,01/01/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,5,0,01/01/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,50,1,08/01/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,73,1,08/01/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,71,1,08/01/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,58,1,08/01/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,22,1,08/01/14
7,COCA COLA 2L,c,7c,25,0,08/01/14
7,COCA COLA 2L,d,7d,126,0,08/01/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,35,0,08/01/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,77,0,08/01/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,90,0,08/01/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,62,0,08/01/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,4,0,08/01/14
3,KELLOGGS COCO POPS   650G,d,3d,15,1,08/01/14
3,KELLOGGS COCO POPS   650G,a,3a,19,1,08/01/14
7,COCA COLA 2L,b,7b,80,0,08/01/14
7,COCA COLA 2L,a,7a,127,0,08/01/14
7,COCA COLA 2L,e,7e,88,0,08/01/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,21,1,08/01/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,33,1,08/01/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,35,1,08/01/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,18,1,08/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,37,0,08/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,7,0,08/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,9,0,08/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,24,0,08/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,21,0,08/01/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,11,0,08/01/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,14,0,08/01/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,30,0,08/01/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,37,0,08/01/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,36,0,08/01/14
5,FERRERO ROCHER      16PK 200G,b,5b,18,0,08/01/14
5,FERRERO ROCHER      16PK 200G,d,5d,0,0,08/01/14
5,FERRERO ROCHER      16PK 200G,c,5c,3,0,08/01/14
5,FERRERO ROCHER      16PK 200G,e,5e,5,0,08/01/14
5,FERRERO ROCHER      16PK 200G,a,5a,3,0,08/01/14
3,KELLOGGS COCO POPS   650G,e,3e,17,1,08/01/14
3,KELLOGGS COCO POPS   650G,c,3c,2,1,08/01/14
3,KELLOGGS COCO POPS   650G,b,3b,16,1,08/01/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,77,1,08/01/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,51,1,08/01/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,22,1,08/01/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,85,1,08/01/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,62,1,08/01/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,11,1,15/01/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,16,1,15/01/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,34,1,15/01/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,14,1,15/01/14
7,COCA COLA 2L,e,7e,56,0,15/01/14
7,COCA COLA 2L,d,7d,109,0,15/01/14
7,COCA COLA 2L,c,7c,37,0,15/01/14
7,COCA COLA 2L,b,7b,70,0,15/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,10,0,15/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,18,0,15/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,4,0,15/01/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,39,0,15/01/14
